"id";"year"
428627446;2020
279292728;2019
327292152;2019
390599547;2020
224103376;2018
428608570;2020
228914889;2018
268367453;2019
274015594;2019
428572293;2020
271351511;2019
390306403;2020
390283980;2020
359273345;2020
327152936;2019
294245140;2019
224007033;2018
428442422;2020
238412503;2018
263223445;2019
228875594;2018
263274042;2019
77696949;2016
359220271;2020
238404483;2018
261843145;2019
228868229;2018
170010833;2018
390224308;2020
428423075;2020
238392654;2018
105699598;2017
219216930;2018
220651409;2018
228864086;2018
427760725;2020
327128311;2019
258155047;2019
53920808;2015
296125460;2019
238351736;2018
327116663;2019
294109263;2019
389559985;2020
358819839;2020
308395192;2019
69031223;2016
238287089;2018
429003560;2020
160632516;2017
249790720;2019
389166987;2020
243475991;2019
243298941;2019
247871710;2019
427559719;2020
223994379;2018
427532687;2020
238261672;2018
358809558;2020
300909285;2019
294222029;2019
169965083;2018
243397539;2019
308379044;2019
243351828;2019
426748912;2020
326943933;2019
169914826;2018
243205466;2019
297554720;2019
264893048;2019
169848138;2018
243195440;2019
149361294;2017
92091156;2016
358804528;2020
228834365;2018
222529600;2018
294160794;2019
388703578;2020
346853027;2019
426159344;2020
432916962;2020
326895758;2019
374810558;2020
151614434;2017
426065602;2020
238229982;2018
331564697;2019
240038440;2018
148925129;2017
358722251;2020
290751287;2019
169845449;2018
425957845;2020
432228777;2020
388499764;2020
326888805;2019
169839186;2018
160630466;2017
374514355;2020
169818814;2018
326831035;2019
388386874;2020
358659650;2020
308321938;2019
425660543;2020
169815222;2018
156669563;2017
154095097;2017
326714566;2019
358502688;2020
231724095;2018
169813043;2018
149347792;2017
100539711;2017
422914277;2020
300889688;2019
326476432;2019
358529539;2020
160625338;2017
300801649;2019
425522138;2020
294952444;2019
326250009;2019
228792205;2018
402717561;2020
388376639;2020
206112215;2018
387608028;2020
425380741;2020
391832444;2020
358293564;2019
257900090;2019
369962316;2020
369961355;2020
37627021;2015
369958509;2020
370174368;2020
370025861;2020
358234847;2019
331650645;2019
238225094;2018
331667065;2019
388334113;2020
424856738;2020
294938807;2019
218828713;2018
326150201;2019
388266649;2020
322970264;2019
358121471;2019
238154276;2018
308318618;2019
228783887;2018
437117288;2020
387681338;2020
308312455;2019
238197713;2018
424580465;2020
326144090;2019
223826890;2018
297544992;2019
435564825;2020
241470715;2018
326095739;2019
308305200;2019
228783489;2018
326004148;2019
294070658;2019
357628234;2019
282255838;2019
279297049;2019
57026073;2016
424239282;2020
235923910;2018
386839032;2020
222529579;2018
69031142;2016
235914322;2018
238124466;2018
260306150;2019
50191431;2015
259129226;2019
248906422;2019
271111535;2019
228775026;2018
268363677;2019
265800160;2019
228782732;2018
218817499;2018
357575475;2019
386780952;2020
238151899;2018
265661458;2019
265670335;2019
265571974;2019
325953108;2019
386800114;2020
325946250;2019
222528764;2018
184880775;2018
238038659;2018
424538347;2020
263468349;2019
424227162;2020
300744529;2019
424219529;2020
325911523;2019
308300947;2019
253731636;2019
223806211;2018
237957501;2018
325870611;2019
386759094;2020
357556447;2019
296009606;2019
237913772;2018
228773651;2018
424068770;2020
422680733;2020
386674123;2020
251716771;2019
251690147;2019
251683240;2019
231723652;2018
231722993;2018
220511998;2018
237894675;2018
251578495;2019
423959886;2020
386618289;2020
184218889;2018
237883122;2018
251467099;2019
228772626;2018
423871500;2020
357524080;2019
222528334;2018
220368358;2018
325866070;2019
423531121;2020
357285026;2019
308299671;2019
247781066;2019
300664303;2019
223763776;2018
237878610;2018
228771636;2018
386404221;2020
422189037;2020
386613740;2020
148908925;2017
243437987;2019
241471680;2018
422057279;2020
222529386;2018
220365301;2018
184874127;2018
169811168;2018
160615337;2017
241468593;2018
153140807;2017
421897504;2020
386497283;2020
169727131;2018
241449783;2018
148900596;2017
325844716;2019
241449772;2018
85730039;2016
422809950;2020
169714695;2018
235972795;2018
386280477;2020
156665697;2017
325775471;2019
386282164;2020
231722722;2018
231722189;2018
220883983;2018
229504646;2018
222527649;2018
220256475;2018
169681304;2018
229490523;2018
357260865;2019
308284449;2019
422720023;2020
237867460;2018
227228321;2018
422395390;2020
160609987;2017
308284254;2019
169647259;2018
422485667;2020
357251870;2019
222545148;2018
325729553;2019
154094923;2017
160576427;2017
156665094;2017
422428614;2020
325527101;2019
357251751;2019
295948772;2019
357144485;2019
422400003;2020
325518246;2019
308277803;2019
151962643;2017
169642029;2018
440035735;2020
386190665;2020
220883148;2018
52626086;2015
169634722;2018
53907876;2015
52976311;2015
438752800;2020
357135955;2019
422334771;2020
386122333;2020
160558831;2017
438043339;2020
384534846;2020
295941065;2019
385852441;2020
402699956;2020
357058448;2019
169613518;2018
156642534;2017
422187179;2020
212604926;2018
212605188;2018
169580611;2018
160544077;2017
100526644;2017
210822371;2018
77688729;2016
422184589;2020
325462931;2019
421897939;2020
207300551;2018
154094849;2017
297476508;2019
169537857;2018
160498304;2017
197684599;2018
52938387;2015
421439086;2020
200231269;2018
325434606;2019
197614843;2018
197574935;2018
151606454;2017
294923508;2019
357047162;2019
325391778;2019
169517915;2018
156639636;2017
357014676;2019
325399013;2019
379460515;2020
228769985;2018
169504838;2018
160473590;2017
92083107;2016
419152878;2020
197399377;2018
385824569;2020
308275240;2019
379435858;2020
154094573;2017
356993670;2019
169333361;2018
169486237;2018
188351872;2018
188321641;2018
188330993;2018
300651795;2019
160473014;2017
308273843;2019
418958244;2020
433327693;2020
188291272;2018
169450443;2018
418946586;2020
42677452;2015
179566033;2018
186803765;2018
153123180;2017
356991202;2019
169423621;2018
418517538;2020
178429538;2018
53892232;2015
385652231;2020
169412271;2018
160471678;2017
178208359;2018
154094356;2017
418432613;2020
178213408;2018
178214284;2018
160455563;2017
100519902;2017
52938357;2015
356909189;2019
178173899;2018
421220271;2020
178136958;2018
160453008;2017
325355088;2019
82060425;2016
100519137;2017
169289325;2018
325302354;2019
385577790;2020
297432155;2019
295921984;2019
175407633;2018
175400574;2018
169276723;2018
385257214;2020
356857104;2019
100518199;2017
175286131;2018
325181564;2019
308245478;2019
416895521;2020
385215101;2020
175374362;2018
51610061;2015
52938344;2015
325177500;2019
172592119;2018
172566374;2018
295920996;2019
100508182;2017
43225818;2015
385211825;2020
385200437;2020
169057876;2018
325120165;2019
297424237;2019
85721078;2016
292946108;2019
100504899;2017
168985410;2018
416353981;2020
385209953;2020
356856431;2019
52938308;2015
164701034;2018
416224736;2020
356855587;2019
325117931;2019
195301688;2018
75927096;2016
140008173;2017
100503781;2017
325074956;2019
223687441;2018
162844776;2018
100437198;2017
85716269;2016
385143919;2020
415513349;2020
82054591;2016
385181498;2020
356846075;2019
325062952;2019
100424984;2017
92040732;2016
146800215;2017
77683117;2016
161173022;2018
161091383;2018
356836319;2019
85710038;2016
292910733;2019
100395446;2017
92033654;2016
85708846;2016
237863204;2018
325055228;2019
385135590;2020
356831671;2019
100393793;2017
92012902;2016
154389568;2017
325030901;2019
75871222;2016
361768840;2020
384927775;2020
361756483;2020
153517513;2017
356800986;2019
415513233;2020
356811491;2019
82049275;2016
100389552;2017
96122699;2016
325019196;2019
100378037;2017
384908042;2020
150204186;2017
361756258;2020
91853887;2016
356715512;2019
415158938;2020
85704153;2016
308231230;2019
70144426;2016
433719631;2020
356711178;2019
100370693;2017
149029964;2017
325016308;2019
384863073;2020
356704631;2019
358882673;2020
100345177;2017
384776154;2020
356660177;2019
358858230;2020
324977411;2019
146866792;2017
76737403;2016
145214098;2017
100339924;2017
142957077;2017
85698304;2016
70143942;2016
297422711;2019
324963195;2019
384673659;2020
356635140;2019
308224780;2019
186882199;2018
82049083;2016
415015581;2020
100339833;2017
91852333;2016
142958154;2017
434044141;2020
414905534;2020
74347718;2016
100339426;2017
324919708;2019
414888212;2020
384670440;2020
356617905;2019
295892954;2019
66717880;2016
100336799;2017
137837439;2017
76736314;2016
74334360;2016
324862115;2019
384654383;2020
283474541;2019
100330265;2017
414876959;2020
384636599;2020
324786903;2019
137820102;2017
82590531;2016
75851549;2016
356500497;2019
414793281;2020
136401305;2017
383879046;2020
356516269;2019
79023679;2016
100303972;2017
76734663;2016
135133161;2017
383871731;2020
414754456;2020
324783569;2019
292665309;2019
135111413;2017
135111283;2017
91775018;2016
308191285;2019
100229535;2017
324761036;2019
414131734;2020
383805053;2020
252889642;2019
324649713;2019
383783940;2020
356508005;2019
308181985;2019
85696126;2016
100217298;2017
125037308;2017
383719771;2020
300565370;2019
100154086;2017
91770434;2016
252874117;2019
79016730;2016
252837581;2019
109820009;2017
383639665;2020
413594266;2020
354651291;2019
356444074;2019
383566379;2020
292634653;2019
85694282;2016
324643304;2019
100148670;2017
91768796;2016
413531083;2020
356407779;2019
117735510;2017
116779074;2017
413448225;2020
114496880;2017
324497171;2019
324318897;2019
295875615;2019
82048273;2016
100120856;2017
324479433;2019
292615155;2019
114457718;2017
383560560;2020
354644846;2019
100073113;2017
383544318;2020
324359008;2019
91768687;2016
106625840;2017
412454109;2020
100067092;2017
442182849;2020
383532658;2020
70952208;2016
324312960;2019
308069715;2019
300554959;2019
100007286;2017
252720012;2019
76576646;2016
237845398;2018
324272869;2019
215136903;2018
51435518;2015
339968636;2019
383509265;2020
324189396;2019
237816959;2018
237765105;2018
96134867;2016
332535711;2019
215080657;2018
154093803;2017
95060890;2016
324095585;2019
308032489;2019
300523852;2019
93752241;2016
72920914;2016
412411785;2020
356385296;2019
324035888;2019
356364038;2019
92251187;2016
65028734;2016
220241277;2018
356363108;2019
324017652;2019
356280048;2019
308004476;2019
237727712;2018
90807752;2016
412310360;2020
383257360;2020
89501991;2016
300510492;2019
356282203;2019
412110456;2020
86634481;2016
324017554;2019
86633191;2016
324013400;2019
307997371;2019
290768458;2019
85669826;2016
82759107;2016
82636467;2016
82626107;2016
81207959;2016
323974002;2019
75000959;2016
78997556;2016
76506258;2016
300489642;2019
74282460;2016
70130921;2016
71755019;2016
412100946;2020
70946496;2016
356208316;2019
323965577;2019
68969276;2016
60160790;2016
307985409;2019
300485251;2019
383146619;2020
356197570;2019
412093976;2020
65029059;2016
295818557;2019
356050971;2019
62675845;2016
323420461;2019
307850759;2019
28366694;2015
412004731;2020
60007278;2016
424589613;2020
355992493;2019
66700978;2016
57770130;2016
57770344;2016
58782245;2016
382912398;2020
52578582;2015
52591827;2015
307792601;2019
228767650;2018
382868586;2020
355982410;2019
52560427;2015
52560020;2015
52560012;2015
307774358;2019
291325745;2019
40177523;2015
323354619;2019
411939146;2020
382797558;2020
355966419;2019
44285608;2015
327529855;2019
40137394;2015
43314131;2015
295718754;2019
411874071;2020
323260337;2019
382773350;2020
35680893;2015
34388134;2015
34285727;2015
34351318;2015
382771502;2020
355923622;2019
34326275;2015
382638687;2020
34306481;2015
411810044;2020
382771499;2020
184742255;2018
323105426;2019
441678647;2020
331969667;2019
291321938;2019
283459984;2019
70946208;2016
228767298;2018
410950619;2020
156636171;2017
355910803;2019
382745173;2020
237719946;2018
410509365;2020
355886763;2019
361885878;2020
382649189;2020
322841720;2019
355881952;2019
300428250;2019
283426953;2019
290767687;2019
355821015;2019
441703739;2020
410380759;2020
322838213;2019
307710725;2019
425340680;2020
322517240;2019
382621581;2020
421052259;2020
355803590;2019
419298104;2020
322572809;2019
391493197;2020
307696053;2019
410275104;2020
169247209;2018
382498868;2020
355765567;2019
228767290;2018
322565462;2019
384571538;2020
391265127;2020
297421031;2019
123441065;2017
387587092;2020
371088663;2020
371159897;2020
370897307;2020
297415508;2019
68967609;2016
259034850;2019
427606568;2020
382496791;2020
319535468;2019
355763438;2019
410220150;2020
354239341;2019
347162427;2019
350679612;2019
382427454;2020
149942026;2017
307691011;2019
353939302;2019
355369371;2019
322846458;2019
355276242;2019
322850039;2019
314722332;2019
307671515;2019
282293266;2019
382386157;2020
237692292;2018
228765889;2018
304062814;2019
322439003;2019
222527438;2018
304056776;2019
355210404;2019
322507624;2019
296332980;2019
228765474;2018
382338498;2020
223517708;2018
85688840;2016
237646541;2018
228765378;2018
279511268;2019
290753497;2019
223495634;2018
382364315;2020
292838717;2019
229682344;2018
237572454;2018
284345923;2019
223465738;2018
237519773;2018
149931694;2017
282291402;2019
279556710;2019
300426388;2019
322392799;2019
307667780;2019
271352279;2019
382336069;2020
228762579;2018
223416500;2018
237506490;2018
228758111;2018
260002232;2019
160448827;2017
322388988;2019
222527230;2018
237506413;2018
271394729;2019
274081961;2019
410071180;2020
53861320;2015
153123072;2017
268406482;2019
265859866;2019
268429361;2019
322236655;2019
222526514;2018
294919597;2019
322317576;2019
237484535;2018
223338403;2018
307652866;2019
228757464;2018
143566268;2017
237481875;2018
263482541;2019
228757252;2018
223373964;2018
322254192;2019
261870702;2019
154093499;2017
382334713;2020
354258064;2019
307622111;2019
223366532;2018
409889538;2020
237467170;2018
169220565;2018
160429087;2017
300398867;2019
75847240;2016
237452200;2018
228756402;2018
251751098;2019
409851624;2020
184107705;2018
237389947;2018
169211844;2018
100065916;2017
409850389;2020
154092806;2017
153082019;2017
249685072;2019
322214907;2019
409840688;2020
247926363;2019
297409181;2019
222526484;2018
237388750;2018
382224703;2020
321984406;2019
382076787;2020
354209910;2019
223269481;2018
409830831;2020
243333762;2019
409816014;2020
353857590;2019
321934677;2019
156588352;2017
241490565;2018
409784496;2020
240244411;2018
151569683;2017
381966936;2020
353786573;2019
300184201;2019
169179732;2018
321882382;2019
153058060;2017
321860325;2019
307544974;2019
381957381;2020
353726677;2019
300183421;2019
234447728;2018
169166406;2018
231725225;2018
160424163;2017
238280430;2018
234507457;2018
263709303;2019
232987799;2018
381934487;2020
231725025;2018
229708510;2018
68967554;2016
151563150;2017
169161757;2018
160414800;2017
422818056;2020
409738898;2020
353696717;2019
169038928;2018
222547654;2018
321865721;2019
222546272;2018
156524922;2017
222529561;2018
222528683;2018
220924527;2018
300167644;2019
160377823;2017
169011527;2018
220915229;2018
219120634;2018
154092186;2017
381909962;2020
219119113;2018
218795525;2018
381903912;2020
321622816;2019
409726415;2020
218312945;2018
160375992;2017
168980864;2018
217368250;2018
381824002;2020
295690019;2019
168977257;2018
321612106;2019
307500072;2019
381774230;2020
215351154;2018
91740766;2016
168945052;2018
160374197;2017
381750152;2020
381738664;2020
156524681;2017
300052034;2019
409718963;2020
60137987;2016
210898268;2018
321594878;2019
353662064;2019
153056377;2017
168939475;2018
209115460;2018
197763838;2018
294864122;2019
409705704;2020
381670750;2020
353292333;2019
168897335;2018
160361940;2017
207350380;2018
409678140;2020
207400607;2018
168840054;2018
149926539;2017
297390025;2019
100065332;2017
202530433;2018
168824210;2018
195848877;2018
85679985;2016
409573073;2020
307306910;2019
409668295;2020
51599598;2015
168810217;2018
188502903;2018
185446216;2018
190311575;2018
160355947;2017
100064266;2017
28290350;2015
154091707;2017
409576554;2020
188338072;2018
186804501;2018
184196252;2018
178498235;2018
168805751;2018
182736408;2018
307260527;2019
409604792;2020
186831910;2018
60134855;2016
156487560;2017
181296689;2018
381549052;2020
181302870;2018
168805432;2018
179637308;2018
381531480;2020
179626660;2018
52933559;2015
173830364;2018
176976998;2018
173869100;2018
172601683;2018
168769499;2018
156469026;2017
70127166;2016
168764245;2018
176916532;2018
160328834;2017
321575158;2019
60126904;2016
381506521;2020
70125762;2016
123438617;2017
122322854;2017
175466036;2018
173877345;2018
116634466;2017
167757600;2018
169113981;2018
164682230;2018
91708546;2016
161303891;2018
99975309;2017
409212279;2020
166210625;2018
321557364;2019
237222095;2018
82045569;2016
91704247;2016
162946197;2018
162838053;2018
409277467;2020
196955939;2018
162946584;2018
99967866;2017
91685316;2016
85679069;2016
321552197;2019
353264320;2019
409264735;2020
123420825;2017
159961170;2017
381412764;2020
158717810;2017
122292423;2017
70944732;2016
157335227;2017
157340534;2017
154485472;2017
409212245;2020
321535819;2019
82024646;2016
99947481;2017
91665361;2016
153643449;2017
122286597;2017
154600834;2017
353231185;2019
99914524;2017
152133145;2017
150339152;2017
91642597;2016
85677926;2016
147998586;2017
99909403;2017
149070062;2017
321310298;2019
353223849;2019
82008009;2016
60097206;2016
150900959;2017
381354532;2020
353209996;2019
306437562;2019
409175470;2020
77682794;2016
99909350;2017
150262145;2017
145202874;2017
321300214;2019
381346094;2020
249462150;2019
122280550;2017
381341366;2020
99908158;2017
149047682;2017
91615373;2016
306371369;2019
52922389;2015
409147362;2020
353208591;2019
146892907;2017
147987898;2017
91605278;2016
70119605;2016
99905959;2017
99898404;2017
145368572;2017
66683365;2016
381328470;2020
353206648;2019
409125519;2020
299942116;2019
409030548;2020
145344905;2017
321289765;2019
409105486;2020
381238801;2020
99903031;2017
70112666;2016
145214475;2017
145202925;2017
409090107;2020
145214170;2017
353203297;2019
82004744;2016
99902445;2017
91598987;2016
52922280;2015
142955891;2017
141690946;2017
381205488;2020
143012015;2017
143009465;2017
142928907;2017
85676504;2016
409051726;2020
297388865;2019
99899482;2017
91555860;2016
409048795;2020
138217028;2017
381204717;2020
353198801;2019
381196354;2020
321279869;2019
138131581;2017
127939350;2017
67913320;2016
91520713;2016
381189235;2020
136436432;2017
135271997;2017
306288362;2019
381190013;2020
99882311;2017
320849104;2019
135255992;2017
135233477;2017
306268021;2019
204042829;2018
130742559;2017
130742440;2017
127900482;2017
127872307;2017
85672436;2016
99881219;2017
91520595;2016
129211832;2017
129254199;2017
126245254;2017
297387889;2019
353189375;2019
85672146;2016
409018929;2020
99875365;2017
125036493;2017
321235154;2019
381167933;2020
353187829;2019
408995968;2020
99844117;2017
91512746;2016
408984516;2020
320949893;2019
353186141;2019
261791977;2019
99840841;2017
122807874;2017
381113667;2020
320869000;2019
353184842;2019
216830002;2018
99832132;2017
381108900;2020
408980466;2020
261776780;2019
99823082;2017
120147178;2017
120095929;2017
408957050;2020
120141825;2017
297369493;2019
99818838;2017
67889370;2016
118918951;2017
111486242;2017
259736344;2019
111477327;2017
320842694;2019
99818280;2017
91510498;2016
52888383;2015
408939318;2020
114521036;2017
46865625;2015
46381644;2015
116762671;2017
99816811;2017
115869241;2017
116779426;2017
408932064;2020
85671519;2016
82003154;2016
114510950;2017
113090989;2017
114509371;2017
99808530;2016
70106515;2016
39463228;2015
99807359;2016
113084827;2017
77675460;2016
237164519;2018
408931775;2020
353182818;2019
91506924;2016
408922425;2020
297356555;2019
111466817;2017
111465628;2017
99800578;2016
108315184;2017
408918953;2020
381079728;2020
353178327;2019
109823307;2017
85671393;2016
108249379;2017
289830512;2019
106733579;2017
249445198;2019
353146540;2019
294999807;2019
290935222;2019
293679024;2019
237203737;2018
228756319;2018
293384803;2019
292900322;2019
292717388;2019
228755926;2018
207711479;2018
290932407;2019
292525921;2019
292436206;2019
237186779;2018
228755890;2018
217780693;2018
228754743;2018
223260279;2018
290769724;2019
237154810;2018
223196185;2018
289222414;2019
217722234;2018
216753357;2018
205991979;2018
290765671;2019
290748668;2019
290746014;2019
237153280;2018
151906562;2017
290648910;2019
237150468;2018
228753093;2018
223123327;2018
220219853;2018
290367119;2019
289908741;2019
290357579;2019
237148043;2018
228751888;2018
217457161;2018
216715367;2018
289901469;2019
289941881;2019
237145820;2018
228751392;2018
219216471;2018
209808332;2018
289844928;2019
289298624;2019
289040764;2019
289880970;2019
289871727;2019
288991569;2019
249247114;2019
53790592;2015
289864314;2019
289045815;2019
288571332;2019
237122813;2018
223121699;2018
288991738;2019
288879399;2019
288076811;2019
288777794;2019
259731026;2019
251752509;2019
288706608;2019
288689139;2019
288087454;2019
287571306;2019
288678036;2019
288657788;2019
288532236;2019
70105815;2016
280118341;2019
288648927;2019
288616695;2019
288593917;2019
288503400;2019
288013553;2019
257490965;2019
288530114;2019
288529295;2019
288503105;2019
287853042;2019
52795750;2015
228750305;2018
288527145;2019
288514143;2019
287837827;2019
288454868;2019
237119332;2018
288452885;2019
288414749;2019
68942512;2016
237113265;2018
207707011;2018
194669155;2018
288391986;2019
288388392;2019
287156312;2019
286767509;2019
288369668;2019
288146857;2019
286916699;2019
288023424;2019
222524865;2018
288018647;2019
287999318;2019
287998994;2019
237094915;2018
205923833;2018
287744669;2019
287639159;2019
237093789;2018
207693941;2018
156452181;2017
287259834;2019
287236304;2019
286642037;2019
228744043;2018
287213928;2019
287207878;2019
237071939;2018
285752779;2019
223120454;2018
287137478;2019
287133984;2019
286883178;2019
278904262;2019
252681967;2019
237071854;2018
213136662;2018
287023558;2019
286871870;2019
142830299;2017
286745829;2019
252599901;2019
228741355;2018
286709689;2019
286389099;2019
286669882;2019
286475683;2019
223110342;2018
205791445;2018
286470001;2019
286374001;2019
252503974;2019
237070827;2018
286371911;2019
286324000;2019
237070073;2018
207684180;2018
204004168;2018
286032411;2019
285904605;2019
281018474;2019
280103784;2019
258988302;2019
285883568;2019
285879686;2019
280098814;2019
251737841;2019
228740794;2018
285813480;2019
285787835;2019
285735308;2019
285572593;2019
237069258;2018
285757138;2019
285756026;2019
285671341;2019
285566094;2019
252308075;2019
209288865;2018
285672866;2019
282303552;2019
285649623;2019
285562858;2019
237014881;2018
168756131;2018
285649090;2019
285647960;2019
285521354;2019
280977348;2019
278500423;2019
285599613;2019
285485426;2019
285027931;2019
284350699;2019
236977600;2018
285472153;2019
285373091;2019
285270737;2019
285021168;2019
228739448;2018
285026555;2019
284822233;2019
278466209;2019
236946887;2018
228737625;2018
284756376;2019
284699025;2019
236888547;2018
228736746;2018
154091669;2017
284456969;2019
284359776;2019
284350399;2019
228736630;2018
223108253;2018
284349506;2019
236879190;2018
284345319;2019
228735929;2018
216625654;2018
284344908;2019
284335993;2019
236813754;2018
228732542;2018
223107898;2018
284277447;2019
284302404;2019
284292258;2019
236798701;2018
228732025;2018
215937633;2018
284274021;2019
236795029;2018
223067045;2018
284155708;2019
280703484;2019
284100505;2019
236789439;2018
215934053;2018
212821289;2018
283950348;2019
283852250;2019
236784997;2018
228730490;2018
212810650;2018
56247796;2016
283630199;2019
283721026;2019
283710516;2019
283673267;2019
68967538;2016
222524729;2018
283598386;2019
278266646;2019
258926510;2019
236770938;2018
283589829;2019
283583192;2019
258806631;2019
228728693;2018
219214668;2018
283555479;2019
236769386;2018
228727517;2018
223061281;2018
219213393;2018
283347226;2019
283336207;2019
282940667;2019
282772871;2019
218748318;2018
282678564;2019
283305385;2019
283142023;2019
236767868;2018
282877285;2019
228727139;2018
283088551;2019
283004289;2019
282564072;2019
280823484;2019
273282025;2019
282893448;2019
282808786;2019
280731896;2019
272871508;2019
228723986;2018
53785158;2015
282581260;2019
272861502;2019
236765901;2018
222524278;2018
282570643;2019
282321308;2019
282303201;2019
280720881;2019
228723092;2018
282306579;2019
236648706;2018
222986713;2018
282303070;2019
282301947;2019
282027603;2019
282300672;2019
282300445;2019
282290082;2019
282300103;2019
282298886;2019
280632356;2019
68954248;2016
228722869;2018
282293833;2019
236628612;2018
282289427;2019
282286774;2019
280353130;2019
282285321;2019
282259610;2019
282232524;2019
282024445;2019
280306385;2019
282215441;2019
282160018;2019
282094639;2019
280234957;2019
236607708;2018
281739301;2019
236563796;2018
228722244;2018
222884469;2018
220213454;2018
281715138;2019
281679711;2019
142704674;2017
236459421;2018
218744104;2018
215909157;2018
281544949;2019
281530143;2019
236448197;2018
222523815;2018
148597348;2017
281436525;2019
281425998;2019
281422715;2019
278055188;2019
275995608;2019
281394656;2019
281281564;2019
281389550;2019
275979495;2019
236438997;2018
222753881;2018
281347892;2019
236430051;2018
228717424;2018
215879195;2018
281279591;2019
281074986;2019
281255155;2019
236418615;2018
222742638;2018
212780150;2018
68950702;2016
281088355;2019
281074652;2019
281021515;2019
222730638;2018
281000298;2019
280990391;2019
280927022;2019
236407641;2018
53675543;2015
280751366;2019
280639438;2019
280623082;2019
280151316;2019
280017634;2019
280616957;2019
280576407;2019
280141797;2019
280006367;2019
222729005;2018
280573192;2019
280385298;2019
145210870;2017
236379079;2018
279233835;2019
278036522;2019
280373457;2019
280295411;2019
236347650;2018
212659036;2018
196954896;2018
280216281;2019
280206463;2019
280189230;2019
236301582;2018
121156166;2017
280122907;2019
280103039;2019
228716545;2018
236108068;2018
280095518;2019
280052283;2019
29780546;2015
280006512;2019
66680213;2016
222523423;2018
280005884;2019
279711829;2019
236063929;2018
275942402;2019
272847658;2019
279698719;2019
279647261;2019
279697861;2019
236054171;2018
168755721;2018
68942372;2016
279694335;2019
279614328;2019
275931252;2019
228714680;2018
279612152;2019
279426448;2019
236028671;2018
228713557;2018
222720922;2018
279418658;2019
279333408;2019
236002752;2018
160305250;2017
28228421;2015
279236366;2019
279127482;2019
279193594;2019
228712158;2018
275915984;2019
274918737;2019
279142387;2019
278951124;2019
278912944;2019
156444026;2017
278887682;2019
91382164;2016
278869576;2019
278843170;2019
70099477;2016
278772027;2019
278718435;2019
278711307;2019
235985849;2018
275893108;2019
228712106;2018
278487773;2019
278475975;2019
235976638;2018
275520401;2019
220206306;2018
278416588;2019
278380185;2019
275415460;2019
235973609;2018
228664701;2018
278234962;2019
278203088;2019
275397048;2019
235878436;2018
228658243;2018
53656245;2015
278163043;2019
278079752;2019
275171381;2019
222712662;2018
212645587;2018
276038442;2019
278067465;2019
278066975;2019
277968202;2019
277542292;2019
277248807;2019
278062887;2019
278051927;2019
277966889;2019
277122457;2019
275113042;2019
185803982;2018
278050504;2019
278011567;2019
277543715;2019
276847795;2019
235779336;2018
278008288;2019
277972034;2019
274840911;2019
276837952;2019
235762412;2018
222690439;2018
277951975;2019
277947990;2019
277919326;2019
228558453;2018
277880041;2019
277618195;2019
277396026;2019
274808453;2019
222522870;2018
277277781;2019
235730845;2018
277214644;2019
222686156;2018
218281726;2018
277055484;2019
276790957;2019
276703076;2019
218722057;2018
276372225;2019
276364916;2019
235730425;2018
228523291;2018
70085939;2016
276319860;2019
276314190;2019
235695514;2018
228460097;2018
222686074;2018
276233078;2019
276199291;2019
276198175;2019
276195732;2019
276070927;2019
276011469;2019
275966128;2019
275950197;2019
222522813;2018
275574711;2019
275881323;2019
275783961;2019
275051390;2019
274804227;2019
257296548;2019
275734640;2019
235675008;2018
275031179;2019
274460923;2019
228424317;2018
217447171;2018
275173051;2019
235616007;2018
275017378;2019
222678707;2018
275168696;2019
275161201;2019
274962055;2019
257282520;2019
235601785;2018
212605028;2018
275152896;2019
275136844;2019
274959856;2019
274362529;2019
255702100;2019
275119758;2019
274989026;2019
274980342;2019
274964158;2019
228355721;2018
274921003;2019
274902903;2019
235600400;2018
274351634;2019
220197070;2018
274894983;2019
274890890;2019
255618609;2019
235531354;2018
228294520;2018
274815349;2019
274784778;2019
235525748;2018
228258250;2018
222676649;2018
274550780;2019
274503433;2019
235508050;2018
228216846;2018
185747778;2018
274501484;2019
274489129;2019
235504164;2018
185743647;2018
160294375;2017
274440289;2019
274428784;2019
235461905;2018
217395166;2018
215877990;2018
274164616;2019
274344759;2019
274340212;2019
274292208;2019
274167203;2019
274158120;2019
274231374;2019
274222010;2019
274167011;2019
274165717;2019
217967878;2018
274221333;2019
274211731;2019
274164749;2019
274097826;2019
53644148;2015
222676072;2018
274165489;2019
274164732;2019
274164338;2019
274052047;2019
272816925;2019
274164560;2019
274164241;2019
274164062;2019
235460834;2018
274073913;2019
273991393;2019
273711288;2019
272768120;2019
222519844;2018
273600559;2019
273569757;2019
235452768;2018
228198968;2018
160290914;2017
273550531;2019
273372965;2019
273295297;2019
272730504;2019
222672595;2018
273281523;2019
273265283;2019
273236125;2019
235427640;2018
272994656;2019
272975439;2019
235423593;2018
168747314;2018
272937289;2019
48129170;2015
272868268;2019
272710444;2019
257278294;2019
255571246;2019
272827389;2019
235416356;2018
228198032;2018
222668828;2018
168746891;2018
272795524;2019
272759050;2019
272754725;2019
272754258;2019
228184628;2018
235272442;2018
272720672;2019
272720665;2019
272493125;2019
235413599;2018
271921958;2019
185693592;2018
272718919;2019
272593543;2019
235410837;2018
215870994;2018
203918894;2018
272544568;2019
272514489;2019
235405551;2018
212600480;2018
210336115;2018
272478773;2019
