"id";"author_id"
163926504;52195
163926504;8822573
163926504;8822573
163926504;8822573
163796361;1443911
163767112;1050904
163598802;45469
163598802;45469
163587521;439929
163587521;2352663
163587521;8822573
163522603;376661
163522603;13298548
163522603;13298548
163522603;376661
163522603;13298548
163482796;899444
163482796;20809
163329070;79017
163308393;275871
163301132;1981088
163301132;2011351
163301132;2011351
162500309;439929
163301132;718899
163301132;3460750
108682820;782880
163279374;8822573
163201041;8822573
163028730;2512748
162959497;696611
162946197;9373002
162806970;275871
162807913;20809
162839011;3020626
162839011;4299420
162838053;4299420
162838053;10393198
162807913;101553
162838053;10393198
162500309;439929
162838053;1538624
162831137;52195
162827515;4299420
162807913;101553
157716866;1538624
162807913;439929
162807913;20809
162807913;439929
162806970;439929
162806970;3109072
162806970;275871
162806970;275871
162806970;275871
162806970;275871
162806970;275871
162806970;275871
162806970;495647
162806970;439929
162806970;275871
162806970;275871
162806970;275871
162806970;275871
162806970;275871
162806970;275871
162806970;275871
162806970;275871
162806970;275871
162806970;3109072
162794543;1538624
162806970;275871
162806970;3109072
162806970;3109072
162806970;3109072
162806970;3109072
162806970;275871
162806970;439929
162806970;275871
162806970;495647
162806970;495647
162806970;495647
162806970;495647
149496367;96947
162806970;495647
162806970;495647
162806970;495647
162806970;495647
162794543;8822573
162806970;782880
162806970;3109072
162806970;3109072
162806970;3109072
162806970;3109072
162794543;5952481
111859739;899444
162806970;3109072
162806970;3109072
162806970;782880
162806970;782880
162806970;782880
162794543;8822573
162806970;782880
162806970;782880
162806970;3109072
162806970;3109072
162806970;782880
162806970;3109072
162806970;782880
162806970;782880
162806970;3109072
162794543;8822573
162806970;899444
162806970;3109072
162806970;899444
162806970;782880
162806970;899444
162806970;3109072
111859739;899444
162806970;899444
162806970;899444
162806970;3109072
162806970;3109072
162787288;439929
162794543;1538624
162806970;899444
162794543;1538624
162794543;1538624
162794543;1538624
162794543;1538624
162794543;1538624
111859739;899444
162794543;5952481
162794543;8822573
162794543;8822573
162794543;8822573
162794543;8822573
162500309;439929
162794543;8822573
162794543;8822573
162794543;8822573
162794543;8822573
162794543;5952481
162794543;8822573
162794543;5952481
162794543;8822573
162794543;8822573
162794543;5952481
162794543;5952481
162794543;8822573
162794543;8822573
162794543;1538624
162794543;8822573
162794543;8822573
162794543;8822573
162794543;8822573
72442026;899444
162794543;8822573
162794543;8822573
162794543;20809
162794543;8822573
162794543;8822573
162787288;899444
162794543;8822573
162794543;8822573
162794543;8822573
162794543;8822573
162794543;8822573
162794543;8822573
162794543;8822573
162794543;8822573
162794543;8822573
162794543;8822573
162794543;5952481
162794543;8822573
162794543;8822573
162794543;8822573
162794543;8822573
162794543;8822573
162794543;20809
162794543;8822573
162794543;8822573
162794543;8822573
162794543;8822573
162500309;439929
162794543;8822573
162794543;8822573
162794543;8822573
162794543;8822573
162794543;8822573
72442026;899444
162794543;8822573
162794543;8822573
162794543;8822573
162794543;8822573
162794543;8822573
162794543;5952481
162794543;5952481
162794543;5952481
162794543;5952481
162794543;1538624
162794543;8822573
162794543;20809
162794543;8822573
162794543;5952481
162794543;8822573
162794543;8822573
162500309;439929
162794543;5952481
162794543;5952481
162794543;8822573
162794543;8822573
162794543;8822573
162794543;8822573
162794543;8822573
162794543;8822573
162794543;8822573
162429766;1443911
162794543;8822573
162794543;8822573
162794543;8822573
162794543;8822573
162794543;1538624
162794543;5952481
162794543;8822573
162794543;5952481
162794543;8822573
162794543;5952481
162787288;899444
149449144;1067818
162787288;439929
162782467;4299420
162774778;598730
162774778;5952481
162774778;439929
162774778;5952481
162500309;439929
162774778;5952481
162774778;439929
162774778;45469
162774778;1538624
162774778;1538624
162774778;45469
157654510;20809
162774778;4303
162774778;1538624
162774778;5952481
162774778;598730
162500309;10393198
162774778;598730
162500309;899444
162774778;598730
162774778;5952481
162774778;4303
162774778;5952481
162500309;10393198
162774778;598730
162774778;45469
162774778;598730
162774778;5952481
162500309;10393198
72442026;54666
162774778;4303
162774778;598730
162500309;10393198
162774778;4303
162774778;4303
162766762;439929
162500309;10393198
162215460;275871
162215460;9373002
162187823;439929
162146967;718899
162500309;439929
162774778;5952481
162774778;4303
162774778;4303
162500309;10393198
162774778;5952481
162774778;4303
162521845;275871
162774778;1538624
162774778;4303
162774778;5952481
162774778;5952481
162774778;4303
162774778;5952481
162766762;2512748
162751087;275871
162521845;275871
162751087;4299420
162715398;4299420
162521845;275871
162521845;275871
162521845;275871
162500309;10393198
162521845;439929
162521845;439929
162521845;439929
162521845;439929
162521845;439929
162521845;275871
162521845;275871
162521845;899444
162521845;899444
162521845;439929
162521845;439929
162521845;899444
162500309;439929
162521845;439929
162521845;275871
162521845;275871
162521845;275871
162521845;439929
162521845;439929
162521845;439929
162521845;439929
162521845;275871
162521845;275871
162521845;439929
162521845;439929
162521845;275871
162521845;439929
162521845;439929
162500309;439929
162500309;718899
162500309;10393198
162500309;10393198
162500309;10393198
162500309;52195
162500309;52195
111859739;899444
162500309;439929
162500309;899444
162500309;899444
162500309;899444
162500309;899444
162500309;439929
162500309;899444
162500309;439929
162500309;899444
121655230;2842176
162470706;3109072
162470706;3109072
162429766;1443911
162429766;3109072
162357717;8822573
162357717;3109072
162215460;275871
162357717;3109072
162357717;8822573
162289192;1443911
162289192;718899
162215460;899444
162215460;9373002
162215460;275871
162215460;275871
162215460;9373002
107951453;1443911
162215460;9373002
162187823;1093990
162187823;439929
162187823;8822573
121655230;899444
162146967;718899
162146967;5013206
162146967;5013206
162146967;8822573
162146967;5013206
162115178;1443911
162115178;15275371
121655230;238531
162115178;1443911
161864200;4299420
162115178;718899
162115178;718899
162115178;1443911
162112770;19388148
161944179;1443911
162115178;718899
162115178;2512748
162115178;15275371
162112770;1443911
162112770;4299420
161944179;718899
161944179;677994
161944179;718899
161864200;718899
161864200;4299420
161845759;1093990
161845759;10388933
161845759;15943089
161845759;718899
161732338;439929
161845759;718899
161845759;10388933
161845759;718899
161845759;15943089
119980646;899444
161770187;899444
161770187;20809
107951453;19511039
161707294;10393198
161707294;439929
161707294;10393198
161687419;718899
161643975;1106770
161687419;11638619
161643975;2512748
161643975;2512748
161643975;2512748
161643975;2512748
161643975;1106770
153392367;899444
161643975;1106770
161643975;1106770
161643975;15161981
161643975;15161981
161643975;1106770
161579737;1538624
161579737;30807186
149449144;1067818
161579737;275871
161579737;275871
161579737;30807186
161579737;30807186
161579737;52195
72442026;54666
161579737;52195
161579737;30807186
161579737;30807186
161579737;439929
161579737;439929
161579737;52195
161579737;439929
161579737;30807186
161579737;30807186
161579737;8822573
161579737;8822573
161579737;8822573
157654510;2512748
161579737;8822573
161579737;8822573
161579737;8822573
161579737;30807186
161579737;8822573
161579737;30807186
161554965;899444
161539267;275871
161522869;20809
161522869;20809
161522869;4299420
161522869;4299420
161522869;4299420
161522869;8822573
161522869;186268
161522869;186268
161522869;4299420
161522869;186268
161522869;8822573
161522869;8822573
153392367;899444
161522869;8822573
161522869;8822573
161522869;8822573
161522869;8822573
161522869;186268
161522869;8822573
161522869;186268
161522869;186268
161498196;52195
161522869;8822573
161522869;8822573
161522869;8822573
161522869;8822573
161522869;4299420
157475603;1424963
161522869;186268
161522869;186268
161522869;186268
157475603;5445507
161522869;8822573
161522869;8822573
161522869;8822573
161522869;8822573
161522869;8822573
161522869;8822573
161522869;8822573
161522869;186268
161522869;186268
161522869;186268
161522869;8822573
157475603;1424963
161498196;899444
161498196;439929
161498196;439929
153392367;439929
161498196;439929
161498196;52195
161498196;439929
161497288;4299420
161497288;899444
161491534;20809
161461685;15943089
161272311;10393198
161461685;931192
161332709;20809
161332709;20809
161332709;20809
161332709;505333
161332709;20809
161332709;677994
153392367;439929
161272311;1090826
161264649;4048656
161173022;439929
161091383;15943089
161091383;15943089
161091383;10393198
161091383;10393198
161091383;10393198
161091383;10393198
161091383;10393198
161091383;10393198
161091383;10393198
161091383;10393198
161091383;10393198
161091383;15943089
160835734;718899
161091383;15943089
149398806;696611
161091383;15943089
161091383;15943089
161091383;15943089
161091383;15943089
161091383;6447530
161091383;718899
161091383;718899
161091383;718899
161091383;718899
161091383;718899
161091383;718899
160632516;2512748
160673851;52195
161091383;6447530
161091383;718899
161091383;439929
161091383;439929
161091383;8822573
153392367;439929
160657895;20809
161091383;8822573
161091383;8822573
161091383;8822573
161091383;8822573
161091383;8822573
160761417;1443911
161091383;8822573
161005972;52195
161005972;52195
161005972;52195
160718580;2352663
161005972;52195
161005972;439929
161005972;439929
161005972;439929
160697393;17228799
161005972;439929
161005972;52195
161005972;439929
160982737;899444
160982737;899444
160453008;1538624
160982737;899444
160982737;439929
160982737;439929
160982737;899444
160982737;439929
160982737;439929
119980646;899444
160982737;439929
160982737;899444
160869859;718899
160869859;718899
119980646;899444
160673851;52195
160673851;52195
160673851;20809
160673851;20809
160668323;52195
160668323;439929
160663503;10393198
160657895;78718
160657895;439929
160657895;52195
160657895;52195
160657895;52195
160657895;78718
160657895;18708370
160657895;20809
160657895;20809
160657895;20809
160657895;20809
160657895;439929
160657895;439929
153392367;439929
160657895;439929
160657895;439929
160657895;439929
160657895;20809
160657895;52195
160657895;439929
160657895;52195
160632516;2512748
160657895;78718
160632516;718899
160657895;439929
160657895;1538624
160657895;439929
160632516;718899
160632516;10933333
156708795;1067818
160632516;10933333
160632516;12928383
160632516;10933333
160632516;10933333
160632516;12928383
160632516;2512748
160632516;12928383
160632516;2512748
160632516;4299420
160632516;4299420
160632516;4299420
160632516;4299420
160453008;8822573
160632516;4299420
160632516;4299420
160632516;10933333
160632516;4299420
160632516;4299420
160632516;4299420
119980646;899444
160632516;4299420
160632516;4299420
157636122;10393198
160632516;4299420
160632516;4299420
160632516;4299420
160632516;10933333
160305250;899444
160632516;4299420
160632516;12928383
160632516;4299420
160632516;4299420
160632516;12928383
160632516;8822573
160632516;8822573
160632516;8822573
160632516;8822573
160632516;8822573
160632516;8822573
160632516;12928383
160632516;12928383
160632516;4299420
160305250;899444
160632516;4299420
160544077;1538624
160632516;4299420
160632516;4299420
160632516;12928383
160632516;4299420
160576427;2512748
160576427;2512748
160576427;8724997
72199973;54666
160576427;8724997
160576427;8822573
160576427;8822573
160576427;8822573
160558831;275871
160558831;275871
160558831;275871
160558831;899444
160273545;899444
160558831;899444
160558831;899444
160558831;439929
160558831;275871
160558831;899444
119980646;899444
160558831;899444
160558831;275871
160558831;7765196
160558831;52195
160558831;52195
160544077;52195
160558831;52195
160558831;899444
160471678;1443911
160544077;1538624
160544077;1538624
160544077;1538624
72442026;439929
160544077;1538624
160544077;439929
160544077;439929
160544077;1538624
160544077;439929
159451830;899444
160544077;439929
160471678;25074747
160544077;439929
160544077;1538624
160544077;1538624
160453008;1538624
160544077;1538624
160544077;1538624
160544077;1538624
160544077;1538624
160544077;439929
160453008;8822573
160544077;439929
160544077;439929
160544077;899444
160544077;439929
153392367;439929
160544077;439929
160544077;1538624
160544077;1538624
160544077;439929
160544077;52195
160544077;439929
160544077;439929
160544077;1538624
160544077;1538624
160453008;1443911
160544077;439929
160471678;1443911
160471678;25074747
160471678;8822573
160453008;1443911
160453008;8822573
152852863;101553
160453008;8822573
160453008;2352663
160448827;10393198
160305250;9373002
160448827;10393198
160448827;10393198
160448827;439929
160328834;718899
160448827;52195
160448827;439929
160414800;10393198
160375992;275871
160375992;20809
160375992;15943089
160328834;4299420
160305250;899444
160305250;6903744
160305250;439929
160305250;976081
160305250;976081
160305250;10393198
160305250;52195
160305250;976081
160305250;976081
160305250;899444
160305250;899444
160305250;899444
160305250;899444
160305250;899444
160305250;899444
160305250;899444
160305250;899444
160305250;976081
160305250;976081
160305250;9373002
160290914;275871
160305250;9373002
160305250;9373002
160305250;9373002
160305250;9373002
160305250;9373002
160305250;976081
160305250;976081
160305250;899444
160305250;976081
160305250;976081
160305250;899444
160290914;275871
160305250;899444
160305250;899444
160305250;899444
160305250;976081
160305250;976081
160290914;899444
160290914;439929
160273545;899444
160273545;20809
160273545;899444
160273545;899444
160273545;899444
160273545;20809
160273545;20809
160200458;20809
160218093;4048656
160218093;4048656
160200458;25148017
160218093;1538624
160218093;4048656
160218093;20809
111859739;899444
160218093;20809
159947234;10393198
160218093;20809
160218093;25074747
160200458;10933333
160200458;25148017
157443514;8822573
160200458;20809
160200458;25148017
160136091;899444
160136091;1106770
160136091;9373002
160136091;1106770
160136091;9373002
160136091;9373002
160136091;1106770
160136091;1106770
160122200;7927517
160122200;7927517
160122200;7927517
160122200;7927517
160122200;1538624
156665094;1538624
160122200;7927517
160122200;1538624
160122200;7927517
159340287;1538624
160122200;20809
124670862;4923335
160122200;20809
160122200;20809
158493483;32143325
160110729;432351
160010664;718899
160008562;52195
159992224;1538624
159992224;1538624
157443514;1067818
159992224;1538624
159965601;4299420
159965601;7927517
159965601;7927517
159340287;718899
159947234;10393198
159947234;10393198
159912382;5952481
159947234;10393198
159947234;3020626
107951453;4299420
159912382;8822573
159912382;8822573
119980646;899444
159901825;899444
159824904;15943089
159770599;1443911
159451830;439929
159767195;976081
159767195;976081
159767195;976081
159451830;4299420
159767195;976081
159767195;2512748
157590197;8822573
159767195;2512748
159767195;275871
159767195;275871
159512509;718899
159767195;275871
159767195;275871
159767195;275871
159340287;1315533
159767195;275871
159479712;5445507
159767195;275871
159767195;976081
159686271;275871
159512509;8822573
159479712;5445507
159441490;1093990
159441490;20809
159441490;20809
159441490;6191849
159340287;1443911
159441490;6191849
159441490;6191849
159441490;6191849
159441490;1315533
159441490;1093990
159340287;1443911
159441490;1093990
159441490;20809
159441490;10933333
159441490;11638619
159338835;275871
159441490;8822573
159441490;8822573
159441490;8822573
157443514;718899
159340287;1315533
159340287;718899
157411924;3020626
159338835;275871
159338835;275871
159338835;899444
159338835;899444
159338835;899444
159338835;46383452
159316227;439929
119980646;899444
159316227;8822573
159316227;8822573
159316227;275871
159316227;275871
159155966;1315533
159316227;439929
159316227;439929
159294684;718899
159294684;718899
159294684;4299420
159294684;4299420
159294684;4299420
159294684;20809
159294684;20809
159294684;439929
159271612;52195
159271612;439929
159213311;718899
159213311;17788344
159155966;1315533
159155966;1315533
159155966;1315533
159155966;1315533
159155966;1315533
159155966;1315533
158107079;20809
159155966;1315533
159155966;20809
159155966;20809
159155966;52195
159155966;20809
159155966;20809
156444026;8822573
159155966;52195
159155966;52195
159155966;20809
159155966;20809
159155966;20809
159155966;52195
152838992;4299420
159155966;1315533
159155966;20809
159155966;1315533
159155966;1315533
159155966;1315533
159155966;1315533
159155966;1315533
159155966;1315533
159155966;20809
159155966;1315533
152811157;1315533
159155966;1315533
159155966;815988
159155966;815988
159155966;5995084
159155966;20809
159155966;815988
159155966;20809
159155966;815988
159155966;52195
159155966;20809
159155966;20809
159155966;439929
159155966;10393198
159155966;10393198
159155966;10393198
159155966;10393198
159155966;10393198
159155966;1538624
159155966;899444
159155966;1538624
159155966;52195
159155966;52195
159155966;52195
159155966;10393198
159155966;20809
159155966;52195
159155966;1315533
159155966;20809
159155966;1315533
159155966;20809
159155966;52195
159155966;52195
111859739;899444
159155966;52195
159155966;2352663
159155966;2352663
159155966;52195
159155966;2352663
159155966;2352663
159087085;2512748
72442026;54666
159087085;25148017
159087085;1443911
159087085;25148017
159087085;8822573
159087085;25148017
158999590;439929
158999590;899444
158999590;439929
158999590;2352663
158999590;439929
158999590;899444
158999590;899444
158999590;899444
158930676;20809
158999590;899444
158999590;439929
158999590;439929
158999590;439929
158999590;439929
158999590;439929
158930676;1093990
72442026;1093990
158999590;10933333
158999590;52195
158999590;52195
158999590;439929
158999590;439929
158930676;899444
158930676;20809
158930676;20809
158930676;1093990
158930676;20809
158930676;20809
158930676;20809
158930676;899444
158930676;505333
158930676;20809
158930676;20809
158930676;505333
158930676;20809
158930676;505333
158930676;20809
158909845;8652500
158849368;2512748
158849368;1424963
158841115;1443911
157407256;20809
158841115;1424963
158820400;1443911
158810684;3020626
158800945;4299420
158810684;8822573
158810684;8822573
158808781;5952481
158808781;5952481
158800945;10933333
158800945;4299420
158800945;229881
158800945;10933333
158800945;229881
158782227;4299420
158780343;20809
158780343;10933333
158498078;10393198
158267733;275871
158107079;899444
157654510;20809
157500450;275871
119980646;899444
158753546;718899
158748753;1443911
158734575;275871
158734575;275871
158734575;8822573
158107079;20809
158370869;439929
158734414;275871
158734404;8822573
158731148;10393198
158107079;899444
158731148;4299420
158717810;1093990
158493483;32143325
158717810;1093990
158087288;1093990
158717810;20809
158717810;1093990
158717810;1093990
158225203;1538624
158702265;718899
158702265;718899
158702265;718899
158702265;1093990
158702265;10393198
158633190;15943089
158498078;1443911
158498078;1443911
158498078;1443911
158498078;718899
158498078;10393198
158498078;10393198
157696678;899444
158498078;10393198
158498078;10393198
158493483;275871
158493483;275871
158493483;32143325
158493483;275871
158493483;275871
158493483;32143325
158493483;32143325
119980646;899444
158493483;32143325
147835148;10393198
158493483;275871
158493483;32143325
158267733;2842176
158493483;32143325
158454597;899444
158267733;2842176
158225203;1538624
158225203;238667
139158291;25148017
158454597;4303
158454597;1538624
158422165;275871
158422165;275871
120450415;96947
158244784;10933333
158244784;2352663
158244784;52195
158244784;439929
158225203;899444
158225203;238667
158225203;1538624
158225203;1538624
158225203;238667
158225203;238667
158225203;238667
158225203;1538624
158225203;1538624
158225203;1538624
158225203;238667
158225203;1538624
158225203;238667
158225203;238667
158225203;1538624
158225203;238667
158225203;238667
158225203;238667
158225203;275871
158225203;238667
158175465;718899
158175465;718899
158160015;287917
158143465;52195
158143465;52195
158143465;20809
158143465;20809
158143465;20809
158143465;20809
158043146;25148017
158143465;1424963
158143465;1424963
158143465;1424963
158143465;1424963
158107079;899444
158107079;899444
158107079;20809
158107079;20809
158107079;899444
158107079;899444
158107079;20809
158087288;20809
158043146;1443911
158043146;25148017
158043146;20809
157970783;718899
157970783;12592200
157970783;8822573
157970783;718899
157970783;12592200
157938173;20809
157938173;20809
157938173;3020626
157938173;1067818
157938173;1067818
157938173;1067818
157938173;8822573
157938173;1067818
157938173;1443911
70862690;696611
157938173;1067818
157715397;4299420
157696678;899444
157696678;899444
157696678;2365820
157654510;96947
157654510;8822573
139158291;2352663
157654510;20809
106756261;79017
157636122;718899
157636122;10393198
157636122;52195
157636122;899444
157636122;899444
157636122;899444
157636122;8822573
151980109;855219
157636122;439929
157636122;439929
157636122;8822573
157636122;439929
157590197;899444
157636122;439929
156708795;20809
157636122;8822573
157636122;8822573
157636122;439929
157636122;8822573
157636122;8822573
157590197;899444
157475603;17607
157636122;170270
157636122;5445507
157636122;8822573
157636122;8822573
157636122;5445507
157636122;4299420
157590197;2352663
157590197;5443053
157590197;8822573
157590197;8822573
157590197;8822573
119980646;899444
157590197;5443053
157590197;5443053
157590197;5443053
157590197;5443053
157590197;1538624
157590197;5443053
157590197;5443053
157590197;8822573
157590197;8822573
157590197;5443053
157590197;8822573
157500450;1147320
72442026;899444
157590197;5443053
157590197;8822573
157590197;5443053
157590197;8822573
157500450;15943089
157500450;15943089
119980646;899444
157500450;1147320
157500450;158390
157500450;275871
157500450;275871
157500450;275871
157500450;275871
157500450;1147320
157500450;275871
157500450;275871
157500450;275871
157500450;1147320
157500450;1147320
157500450;1147320
157500450;1147320
157500450;275871
157475603;2512748
157475603;1424963
157475603;4299420
157475603;1424963
157475603;1424963
157475603;4299420
157472789;899444
157472789;20809
157449066;1538624
157443514;718899
157449066;1538624
157449066;899444
157449066;1538624
157444370;20809
157444370;20809
157444370;718899
157444370;1443911
157394013;439929
157442735;505333
157442735;505333
157442735;20809
157442735;20809
157442735;505333
119980646;899444
157442735;8822573
157442735;20809
157442735;8822573
157442735;20809
157394013;8822573
157442735;20809
157442735;8822573
157442735;20809
157411924;718899
157411924;8822573
157411924;718899
157411924;718899
157411924;718899
157411924;718899
157411924;8822573
157393861;1538624
157411924;8822573
157411924;439929
157411924;3020626
157411924;3020626
157411924;677994
157407256;718899
157411924;8822573
157411894;718899
157411894;631240
157411894;8822573
72442026;54666
157407256;8822573
157407256;718899
157407256;8822573
157407256;718899
157407256;631240
157394013;899444
157407256;8822573
157398301;718899
157393861;20809
157398301;8822573
157398301;8822573
157393861;8822573
157398301;8822573
157398301;8822573
157398301;439929
157394013;8822573
157398301;718899
157398301;17894982
157393169;8822573
157393169;1067818
157393169;718899
157393169;718899
157393169;718899
157393169;718899
72199973;54666
157393169;718899
157393169;718899
157393169;718899
157392049;20809
157392049;20809
157387415;275871
152642780;20809
157387415;3109072
157387415;275871
157387415;275871
157385858;20809
157385858;899444
157385858;20809
157385858;899444
156817703;20809
157385858;20809
157385858;899444
157385858;20809
157385858;899444
157385858;20809
157385858;899444
157385858;20809
157372351;598730
157372351;1538624
157372351;1538624
156817703;20809
157372351;1538624
157372351;1538624
156805206;10393198
157372351;1538624
157372351;1538624
119980646;899444
157372351;1538624
157372351;1538624
157372351;1538624
157372351;1538624
157372351;1538624
157372351;1538624
157372351;1538624
157288312;20809
157288312;1067818
157372351;5952481
157372351;5952481
157372351;5952481
157371392;3020626
157288312;1067818
157288312;20809
157372351;1538624
157372351;1538624
156826098;12564217
157372351;1538624
157372351;1538624
157372351;1538624
156817703;20809
157372351;1538624
157372351;234659
157340534;2512748
156817703;20809
157372351;234659
157372351;1538624
72199973;54666
157372351;5952481
157372351;4303
157372351;5952481
157340534;20809
157340534;718899
156817703;20809
157288312;1067818
85207016;505333
157288312;20809
157288312;1067818
157288312;1067818
157288312;20809
157280548;1093990
157255106;5445507
156708795;20809
157255106;855219
157255106;5445507
157255106;5445507
157218704;988441
157218704;718899
157218704;17607
157218704;52195
157218704;439929
157120558;25148017
157120558;25148017
157120558;25148017
156910148;1067818
156910148;20809
156910148;718899
156840189;275871
156840189;20809
156840189;275871
156840189;20809
156840189;20809
156840189;5952481
156826098;20809
156817703;20809
156817703;20809
156709394;25148017
156817703;8079370
156817703;20809
156817703;20809
156817703;20809
156817703;20809
156709394;20809
156817703;20809
156817703;8079370
156817703;20809
156817703;3020626
156809358;20809
156809358;20809
156809358;20809
156809358;20809
156809358;20809
156809358;20809
156805206;718899
156805206;10393198
156805206;10393198
156805206;19703819
156805206;19703819
156805206;10393198
156805206;19703819
156740422;3020626
156740422;718899
156740422;3020626
156709394;20809
156709394;20809
156709394;25148017
156709394;20809
156709394;25148017
156665094;432351
156665094;20809
156665094;899444
156665094;432351
156665094;899444
156665094;275871
156665094;275871
156665094;275871
156665094;432351
156642534;1443911
156639636;8822573
156252069;3020626
156639636;899444
156639636;567540
156639636;899444
156639636;899444
156636171;1067818
156636171;20809
156636171;20809
156636171;20809
156636171;20809
156469026;1538624
156469026;899444
156452181;275871
156452181;432351
156444026;899444
156444026;101553
156444026;101553
156252069;1424963
156225219;15943089
156225219;15943089
156225219;5445507
119185880;8822573
156225219;9373002
156225219;15943089
156225219;9373002
156225219;8822573
156148319;1443911
156131806;20809
97364668;4299420
156125733;2512748
156062498;52195
156062498;20809
156062498;20809
156062498;20809
156062498;52195
156062498;20809
156062498;20809
156062498;899444
156062498;1538624
156042922;1538624
155606125;718899
155442588;899444
155109623;5952481
156062498;1443911
156062498;20809
156062498;20809
156062498;20809
156062498;20809
156051925;20809
156051925;20809
156051925;1067818
156014535;1424963
156010252;718899
155738302;52195
156051404;20809
156017937;1443911
156017343;20809
156017343;439929
155978504;505333
155978504;505333
155978504;899444
155978504;899444
154936183;1538624
155978504;505333
155978504;505333
155978504;899444
155912115;899444
155912115;8822573
155978504;899444
155912115;275871
155912115;899444
155912115;899444
155912115;899444
155748578;5445507
155912115;505333
155776023;275871
155776023;275871
155748578;275871
155738302;52195
155776023;8896530
155748578;5445507
155776023;8896530
155776023;275871
155776023;275871
155764574;54666
155764574;5952481
155748578;275871
155764574;54666
155764574;54666
155764574;5952481
155738302;52195
155764574;54666
155762039;54666
114653655;287917
155748578;5445507
155748578;4299420
155748578;5445507
155748578;275871
155748578;15943089
155748578;5445507
155748578;275871
155748578;275871
155738302;52195
155738302;52195
155738302;52195
155738302;52195
155738302;52195
155738302;52195
155738302;899444
155738302;52195
155738302;52195
114457718;5445507
155738302;52195
155738302;52195
155738302;52195
155286436;4303
155738302;439929
155738302;439929
155738302;439929
155738302;439929
155738302;52195
155738302;899444
155738302;899444
155738302;899444
154727498;1067818
155738302;899444
155738302;899444
155738302;899444
155738302;899444
155738302;899444
155738302;899444
155738302;899444
155738302;899444
155738302;899444
155738302;899444
155669473;1538624
155738302;439929
155738302;439929
155738302;439929
155738302;899444
155738302;899444
155738302;439929
154779607;8228740
155738302;899444
155738302;899444
155669473;7135896
155669473;7135896
155495505;5952481
155669473;20809
155669473;20809
155669473;1315533
155669473;20809
155669473;1315533
155669473;20809
155669473;1315533
155559209;275871
155669473;1315533
155669473;20809
155669473;20809
155669473;2352663
155669473;20809
155215338;96947
155669473;20809
155669473;20809
155669473;20809
155608917;1315533
155608917;718899
155606125;8822573
155559209;275871
155559209;3065230
155495505;718899
155495505;5952481
155495505;718899
155495505;1538624
155495505;1538624
155442588;899444
155390627;10393198
155390627;20809
155390627;10393198
155238042;15943089
155221237;275871
155221237;96947
155215338;498775
155215338;96947
155215338;498775
155215338;96947
155215338;96947
155205645;15943089
155205645;15943089
155134508;8822573
155205645;4299420
155195258;718899
155195258;718899
155195258;718899
155134508;718899
155134508;8822573
155134508;5952481
154779607;13568167
155134508;15943089
155109623;1538624
155109623;20809
155109623;20809
155080629;432351
155080167;899444
114457718;4421720
155080167;899444
155080167;899444
155080167;432351
155080167;432351
155080167;275871
155080167;275871
155080167;432351
155080167;275871
155080167;275871
155080167;275871
155080167;275871
155080167;275871
155080167;275871
155080167;432351
155080167;432351
154779607;8228740
155080167;432351
155080167;432351
155080167;432351
155080167;432351
155080167;432351
155080167;275871
154936183;287917
155080167;899444
155080167;432351
155080167;275871
155080167;275871
154936183;2512748
154779607;20809
155080167;275871
155080167;432351
155080167;432351
155080167;275871
154936183;2512748
155080167;275871
155080167;432351
154999858;899444
154999858;432351
154999858;1538624
154999858;432351
154936183;2512748
154936183;2512748
154936183;2512748
154936183;2512748
154936183;2512748
154936183;287917
154936183;287917
154936183;287917
154936183;287917
154936183;287917
154936183;287917
72199973;54666
154936183;1538624
154896359;432351
154780907;696611
154780907;1067818
154780907;696611
154780907;1067818
154779607;6784159
154774091;13461547
154779607;899444
154779607;261265
154779607;20809
154779607;20809
154779607;20809
154774091;899444
154753872;10393198
154753872;10393198
154753872;1424963
154753872;1424963
154753872;1424963
154753872;1424963
154753872;555645
154740618;899444
154740618;899444
154740618;899444
154740618;899444
154740618;1424963
154740618;1424963
154740618;899444
154740618;1424963
154740618;1424963
154740618;1424963
154740618;1424963
154740618;899444
154740618;1424963
154740618;4299420
154740618;1424963
154740618;899444
72199973;54666
154740618;899444
154740618;1424963
154729108;20809
154729108;1067818
154722932;4299420
154706480;899444
154722932;8822573
154722932;8822573
154722932;8822573
154708667;899444
154706480;1538624
154696656;4299420
154706480;432351
154706480;275871
154706480;275871
154706480;899444
154706480;275871
154706480;899444
154706480;1538624
70862690;696611
154706480;899444
154698762;275871
154698762;96947
154698762;4299420
154692848;3020626
154691373;899444
154691373;20809
154691373;439929
154683435;20809
154691373;899444
154691373;439929
154683435;439929
154683435;439929
154683435;20809
154683435;899444
154683435;20809
154683435;899444
154683435;899444
154683435;899444
154683435;899444
154683435;20809
154683435;20809
154683435;54666
154683435;54666
154683435;54666
154683435;20809
154683435;54666
154683435;54666
154679235;15943089
154683435;54666
154683435;20809
154683435;20809
154683435;899444
154683435;899444
154683435;899444
154683435;20809
154683435;899444
154683435;54666
154683435;54666
154683435;20809
154681981;275871
154681981;15943089
154680446;3020626
154680446;439929
154679235;96947
154679235;96947
154679235;15943089
154679235;96947
154679235;15943089
154679235;275871
154671984;4299420
154670549;4299420
154670549;7419215
154670541;2352663
154669970;10393198
154669970;1257695
